ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-01-11T15:22:41Z,txarhapocwncdtuoq8fj5cyq0,android,389576,AE,94.57.27.231,,Maharani,Karun,Maharani,spotify:track:7unLxuzKpxbjASww1qi4br,,,,clickrow,trackdone,True,False,False,1704986152,False
2024-01-11T15:23:51Z,txarhapocwncdtuoq8fj5cyq0,android,46877,AE,94.57.27.231,,Maharani,Karun,Maharani,spotify:track:7unLxuzKpxbjASww1qi4br,,,,trackdone,endplay,True,True,False,1704986561,False
2024-01-15T04:35:51Z,txarhapocwncdtuoq8fj5cyq0,android,17474,AE,86.98.79.14,,Allahumma Salli 'alal Mustafa,Labbayk,Remembrance,spotify:track:7t4pryZaShK0rCfK0Fp2MZ,,,,playbtn,remote,True,False,False,1705293332,False
2024-01-15T04:36:23Z,txarhapocwncdtuoq8fj5cyq0,windows,29600,AE,94.206.147.2,,Allahumma Salli 'alal Mustafa,Labbayk,Remembrance,spotify:track:7t4pryZaShK0rCfK0Fp2MZ,,,,remote,fwdbtn,True,True,False,1705293375,False
2024-01-15T04:45:35Z,txarhapocwncdtuoq8fj5cyq0,windows,262664,AE,94.206.147.2,,Always Be There - Vocals Only Version,Maher Zain,Thank You Allah (Vocals Only - No Music Version),spotify:track:5uS3t0ZFXrOK0dgEW2ekD7,,,,fwdbtn,trackdone,True,False,False,1705293407,False
2024-01-15T04:50:27Z,txarhapocwncdtuoq8fj5cyq0,windows,294975,AE,94.206.147.2,,Kun Anta. #Super Hit Nasheed#Audio#HR Music.,HR music,Kun Anta. #Super Hit Nasheed#Audio#HR Music.,spotify:track:0pPsv2aPRgICQH3eb5QNO7,,,,trackdone,trackdone,True,False,False,1705293957,False
2024-01-15T04:51:34Z,txarhapocwncdtuoq8fj5cyq0,windows,70661,AE,94.206.147.2,,مولاي,علي حجيج,مولاي,spotify:track:7jYQtHzao338gizJEqqZQ2,,,,trackdone,trackdone,True,False,False,1705294248,False
2024-01-15T04:56:26Z,txarhapocwncdtuoq8fj5cyq0,windows,291893,AE,94.206.147.2,,The Voice of Reciters,Muhammad Al Muqit,"Anasheeds, Vol. 6",spotify:track:43kNpueQIoGy6kRSfRWrg2,,,,trackerror,trackdone,True,False,False,1705294319,False
2024-01-15T05:00:05Z,txarhapocwncdtuoq8fj5cyq0,windows,221549,AE,94.206.147.2,,Qamarun (Vocals Only),Muhammad Al Mamun,Qamarun (Vocals Only),spotify:track:4yZNZx9BQUMJnysu9AVQ1n,,,,trackdone,trackdone,True,False,False,1705294608,False
2024-01-15T05:08:45Z,txarhapocwncdtuoq8fj5cyq0,windows,242481,AE,86.98.79.14,,Wonders,Ilyas Mao,Maktoob,spotify:track:6YrthwpmO2D80yOzDcp9FT,,,,trackdone,unexpected-exit-while-paused,True,False,False,1705294826,False
2024-01-15T13:38:29Z,txarhapocwncdtuoq8fj5cyq0,windows,260101,AE,86.98.79.14,,Maulai (Muatherat),Mohammed Al Hisayan,Maulai (Muatherat),spotify:track:3tPtRdnshVdGb9eg7g3FRz,,,,trackdone,trackdone,True,False,False,1705325675,False
2024-01-15T13:42:46Z,txarhapocwncdtuoq8fj5cyq0,windows,260101,AE,86.98.79.14,,Maulai (Muatherat),Mohammed Al Hisayan,Maulai (Muatherat),spotify:track:3tPtRdnshVdGb9eg7g3FRz,,,,trackdone,trackdone,True,False,False,1705325931,False
2024-01-15T13:47:03Z,txarhapocwncdtuoq8fj5cyq0,windows,260101,AE,86.98.79.14,,Maulai (Muatherat),Mohammed Al Hisayan,Maulai (Muatherat),spotify:track:3tPtRdnshVdGb9eg7g3FRz,,,,trackdone,trackdone,True,False,False,1705326188,False
2024-01-15T13:51:19Z,txarhapocwncdtuoq8fj5cyq0,windows,260101,AE,86.98.79.14,,Maulai (Muatherat),Mohammed Al Hisayan,Maulai (Muatherat),spotify:track:3tPtRdnshVdGb9eg7g3FRz,,,,trackdone,trackdone,True,False,False,1705326444,False
2024-01-15T13:55:36Z,txarhapocwncdtuoq8fj5cyq0,windows,260101,AE,86.98.79.14,,Maulai (Muatherat),Mohammed Al Hisayan,Maulai (Muatherat),spotify:track:3tPtRdnshVdGb9eg7g3FRz,,,,trackdone,trackdone,True,False,False,1705326701,False
2024-01-15T13:56:46Z,txarhapocwncdtuoq8fj5cyq0,windows,72464,AE,2.48.97.219,,Maulai (Muatherat),Mohammed Al Hisayan,Maulai (Muatherat),spotify:track:3tPtRdnshVdGb9eg7g3FRz,,,,trackdone,unexpected-exit-while-paused,True,False,False,1705326957,False
2024-01-16T05:01:01Z,txarhapocwncdtuoq8fj5cyq0,windows,3320,AE,94.206.147.2,,La Ilaha Illallah,Nadeem Mohammed,La Ilaha Illallah,spotify:track:3QrVHDiSLylyK2xHjRypCK,,,,appload,fwdbtn,True,True,False,1705381284,False
2024-01-16T05:01:02Z,txarhapocwncdtuoq8fj5cyq0,windows,1040,AE,94.206.147.2,,مولاي,علي حجيج,مولاي,spotify:track:7jYQtHzao338gizJEqqZQ2,,,,fwdbtn,backbtn,True,True,False,1705381288,False
2024-01-16T05:01:11Z,txarhapocwncdtuoq8fj5cyq0,windows,8390,AE,94.206.147.2,,La Ilaha Illallah,Nadeem Mohammed,La Ilaha Illallah,spotify:track:3QrVHDiSLylyK2xHjRypCK,,,,backbtn,fwdbtn,True,True,False,1705381290,False
2024-01-16T05:02:20Z,txarhapocwncdtuoq8fj5cyq0,windows,70661,AE,94.206.147.2,,مولاي,علي حجيج,مولاي,spotify:track:7jYQtHzao338gizJEqqZQ2,,,,fwdbtn,trackdone,True,False,False,1705381299,False
2024-01-16T05:03:17Z,txarhapocwncdtuoq8fj5cyq0,windows,60000,AE,94.206.147.2,,يوما سيجبرك - يوسف الأيوب وعبدالعزيز الراشد,Yousef Al Ayoub,يوما سيجبرك - يوسف الأيوب وعبدالعزيز الراشد,spotify:track:1lsJfanH5fu3PJiUPEclW9,,,,trackdone,trackdone,True,False,False,1705381365,False
2024-01-16T05:04:36Z,txarhapocwncdtuoq8fj5cyq0,windows,83121,AE,94.206.147.2,,Until When Will I Remain Alone,Abo Nidhal,Until When Will I Remain Alone,spotify:track:65A7xrGh3lHawxE1xteg9x,,,,trackdone,trackdone,True,False,False,1705381421,False
2024-01-16T05:08:01Z,txarhapocwncdtuoq8fj5cyq0,windows,208004,AE,94.206.147.2,,Masha Allah - Vocals Only - No Music,Maher Zain,Forgive Me (Vocals Only - No Music Version),spotify:track:2VR7kDIMUZGi4Os0h8xgL4,,,,trackdone,trackdone,True,False,False,1705381501,False
2024-01-16T05:21:37Z,txarhapocwncdtuoq8fj5cyq0,windows,126040,AE,94.206.147.2,,Maula Ya Salli Wa Sallim,Al Nasheeds,Maula Ya Salli Wa Sallim,spotify:track:2kz3APV5WZy2LN1yogS55G,,,,trackdone,trackdone,True,False,False,1705381709,False
2024-01-16T05:26:00Z,txarhapocwncdtuoq8fj5cyq0,windows,265533,AE,94.206.147.2,,I Rise,Muhammad Al Muqit,"Anasheeds, Vol. 3",spotify:track:67YPbJQkgG1pbrE6G3SQZ8,,,,trackdone,trackdone,True,False,False,1705382522,False
2024-01-16T05:29:57Z,txarhapocwncdtuoq8fj5cyq0,windows,241319,AE,94.206.147.2,,The Best of Bearls,Muhammad Al Muqit,"Anasheeds, Vol. 8",spotify:track:2KCEUvxrkhfgChydkIn47A,,,,trackdone,trackdone,True,False,False,1705382784,False
2024-01-16T05:32:23Z,txarhapocwncdtuoq8fj5cyq0,windows,149620,AE,94.206.147.2,,في حب - عبدالله الجارالله أحمد النفيس,Abdullah Aljarallah,في حب - عبدالله الجارالله أحمد النفيس,spotify:track:52vPTG72WrxjvlapE60RIr,,,,trackdone,trackdone,True,False,False,1705383022,False
2024-01-16T05:36:04Z,txarhapocwncdtuoq8fj5cyq0,windows,224601,AE,94.206.147.2,,Dawah Nasheed,Omar Esa,Dawah Nasheed,spotify:track:3PY4e9fIHDbuBRDXMXAmkp,,,,trackdone,trackdone,True,False,False,1705383168,False
2024-01-16T06:44:26Z,txarhapocwncdtuoq8fj5cyq0,windows,356580,AE,94.206.147.2,,Essential Nasheed For Anxiety,Nasheeds,Essential Nasheed For Anxiety,spotify:track:3Ki4scmnLsJyqGXkPb33xp,,,,trackdone,trackdone,True,False,False,1705383389,False
2024-01-16T06:46:40Z,txarhapocwncdtuoq8fj5cyq0,windows,137603,AE,94.206.147.2,,Heart,Nasheed,Nasheeds Are Halal,spotify:track:7t23KIDazruN0woSuUxm8f,,,,trackdone,trackdone,True,False,False,1705387489,False
2024-01-16T06:51:17Z,txarhapocwncdtuoq8fj5cyq0,windows,281026,AE,94.206.147.2,,Clouds of Joyfulness,Muhammad Al Muqit,"Anasheeds, Vol. 4",spotify:track:2yfrqoIO7z5aEuRTNZRfgj,,,,trackdone,trackdone,True,False,False,1705387624,False
2024-01-16T06:55:08Z,txarhapocwncdtuoq8fj5cyq0,windows,181945,AE,94.206.147.2,,Loyalty,Muhammad Al Muqit,"Anasheeds, Vol. 2",spotify:track:4osxbPfS8JPsD0AyXfx6hM,,,,trackdone,fwdbtn,True,True,False,1705387901,False
2024-01-16T06:56:15Z,txarhapocwncdtuoq8fj5cyq0,windows,66650,AE,94.206.147.2,,Rabbana,Ilyas Mao,The Edge Of My Mind,spotify:track:42RL4HP19Fa0kigvpG4hwO,,,,fwdbtn,fwdbtn,True,True,False,1705388136,False
2024-01-16T06:57:09Z,txarhapocwncdtuoq8fj5cyq0,windows,53550,AE,94.206.147.2,,Dear Hijabi,Kinan Salaam,Beneficial Knowledge,spotify:track:0C8jVOSUxJmV9OCb1fXmXD,,,,fwdbtn,fwdbtn,True,True,False,1705388202,False
2024-01-16T06:59:34Z,txarhapocwncdtuoq8fj5cyq0,windows,146034,AE,94.206.147.2,,Ma Wahanna,Abdel Karim Mahyoob,Ma Wahanna,spotify:track:3muIe5vwBeVL1OeRhifuhm,,,,fwdbtn,trackdone,True,False,False,1705388256,False
2024-01-16T07:02:33Z,txarhapocwncdtuoq8fj5cyq0,windows,183266,AE,94.206.147.2,,Al Quran,Ahmed Bukhatir,Fartaqi,spotify:track:6n4qf4LMDMl5hQSS1HZe0h,,,,trackdone,trackdone,True,False,False,1705388398,False
2024-01-16T07:04:10Z,txarhapocwncdtuoq8fj5cyq0,windows,99893,AE,94.206.147.2,,Morning of Love,Muhammad Al Muqit,"Anasheeds, Vol. 6",spotify:track:5tzgxuL698GG0BYZub92nR,,,,trackdone,trackdone,True,False,False,1705388577,False
2024-01-16T07:07:33Z,txarhapocwncdtuoq8fj5cyq0,windows,206173,AE,94.206.147.2,,Fartaqi,Ahmed Bukhatir,Fartaqi,spotify:track:639TTi6JqLnjfwf04WhQFb,,,,trackdone,trackdone,True,False,False,1705388674,False
2024-01-16T07:07:47Z,txarhapocwncdtuoq8fj5cyq0,windows,13153,AE,94.206.147.2,,,,,,Rahmatun Lil'Alameen - Vocals Only,Maher Zain - Vocals Only,spotify:episode:6yk0RnYkppS0LpDX2lUNIC,trackdone,fwdbtn,True,True,False,1705388880,False
2024-01-16T07:13:16Z,txarhapocwncdtuoq8fj5cyq0,windows,328933,AE,94.206.147.2,,The Sins,Muhammad Al Muqit,"Anasheeds, Vol. 2",spotify:track:4AeEvJ5akB0DRdEtYrWRYr,,,,fwdbtn,trackdone,True,False,False,1705388895,False
2024-01-16T07:16:26Z,txarhapocwncdtuoq8fj5cyq0,windows,193080,AE,94.206.147.2,,Enta Malaak,Mohammed Alomari,For Your Eyes Mom,spotify:track:3swB6rCyU9WEQmG0Ckl0c7,,,,trackdone,fwdbtn,True,True,False,1705389219,False
2024-01-16T07:19:56Z,txarhapocwncdtuoq8fj5cyq0,windows,210930,AE,94.206.147.2,,Forgive Me - Vocals Only - No Music,Maher Zain,Forgive Me (Vocals Only - No Music Version),spotify:track:5x3OS8cS9EbzMtJG0OgYQU,,,,fwdbtn,trackdone,True,False,False,1705389413,False
2024-01-16T07:23:38Z,txarhapocwncdtuoq8fj5cyq0,windows,226313,AE,94.206.147.2,,The Chosen One - Vocals Only Version,Maher Zain,Thank You Allah (Vocals Only - No Music Version),spotify:track:1TOeficYY3tpcEUyn6oqE5,,,,trackdone,trackdone,True,False,False,1705389620,False
2024-01-16T07:27:19Z,txarhapocwncdtuoq8fj5cyq0,windows,224299,AE,94.206.147.2,,Ramadan (Vocals Only),Muad,Ramadan (Vocals Only),spotify:track:58ba2bkzijCXDSjYPIebpy,,,,trackdone,trackdone,True,False,False,1705389843,False
2024-01-16T07:29:41Z,txarhapocwncdtuoq8fj5cyq0,windows,145371,AE,94.206.147.2,,Waves (Vocals & Daf),Halal Beats,Waves (Vocals & Daf),spotify:track:7LZOQjBdTCebKCggHJ2dyn,,,,trackdone,trackdone,True,False,False,1705390063,False
2024-01-16T07:31:40Z,txarhapocwncdtuoq8fj5cyq0,windows,121651,AE,94.206.147.2,,Ilahana Ma A'dalak,Darmawan,Ilahana Ma A'dalak,spotify:track:1rkwj5QNW889TijZjfcAzd,,,,trackdone,unexpected-exit-while-paused,True,False,False,1705390205,False
2024-01-17T04:29:39Z,txarhapocwncdtuoq8fj5cyq0,windows,11540,AE,94.206.147.2,,Where you are (Vocals only),Halal Beats,Where you are (Vocals only),spotify:track:60XSoNM9VfTK5NKg08xfFO,,,,trackdone,fwdbtn,True,True,False,1705465797,False
2024-01-17T04:33:10Z,txarhapocwncdtuoq8fj5cyq0,windows,212480,AE,94.206.147.2,,The Sky of Joy,Muhammad Al Muqit,The Sky of Joy,spotify:track:3TkimDK6TfRYwzReV7VSkB,,,,fwdbtn,trackdone,True,False,False,1705465809,False
2024-01-17T04:37:27Z,txarhapocwncdtuoq8fj5cyq0,windows,260492,AE,94.206.147.2,,The Beauty of Existence,Muhammad Al Muqit,"Anasheeds, Vol. 3",spotify:track:37uqn8QuQ6WABo5EcfMu7g,,,,trackdone,trackdone,True,False,False,1705466018,False
2024-01-17T04:42:01Z,txarhapocwncdtuoq8fj5cyq0,windows,277096,AE,94.206.147.2,,رحمن,مشاري بن راشد العفاسي,تراحمي يا قلوب,spotify:track:62pCVdXPkRBLhfo3e1DdaR,,,,trackdone,trackdone,True,False,False,1705466275,False
2024-01-17T04:46:42Z,txarhapocwncdtuoq8fj5cyq0,windows,284088,AE,94.206.147.2,,Ya Ilahi Arabic,Ishaq Ayubi Official,Maula,spotify:track:6YbiIEZdVfb81sEHmP6ori,,,,trackdone,trackdone,True,False,False,1705466548,False
2024-01-17T04:50:39Z,txarhapocwncdtuoq8fj5cyq0,windows,240586,AE,94.206.147.2,,Ya Adheeman,Ahmed Bukhatir,Fartaqi,spotify:track:5MNrC9YlvHVkHiiCfZnNSt,,,,trackdone,trackdone,True,False,False,1705466829,False
2024-01-17T04:51:41Z,txarhapocwncdtuoq8fj5cyq0,windows,66218,AE,94.206.147.2,,الله يعلم,Abdulaziz Alrashed,الله يعلم,spotify:track:5fTDjyCc5o4krBkuqRP4zV,,,,trackdone,trackdone,True,False,False,1705467066,False
2024-01-17T04:54:54Z,txarhapocwncdtuoq8fj5cyq0,windows,195893,AE,94.206.147.2,,The Book of Allah,Muhammad Al Muqit,"Anasheeds, Vol. 2",spotify:track:3MpJKayLu9CXAPLM7dNhyu,,,,trackdone,trackdone,True,False,False,1705467129,False
2024-01-17T04:56:03Z,txarhapocwncdtuoq8fj5cyq0,windows,71881,AE,94.206.147.2,,Allahumma Salli 'alal Mustafa,Labbayk,Remembrance,spotify:track:7t4pryZaShK0rCfK0Fp2MZ,,,,trackdone,fwdbtn,True,True,False,1705467321,False
2024-01-17T05:01:29Z,txarhapocwncdtuoq8fj5cyq0,windows,326809,AE,94.206.147.2,,Subhan Allah,Ali Dawud,Subhan Allah,spotify:track:10ZpnsXfwWzxromZm7g4sf,,,,fwdbtn,trackdone,True,False,False,1705467394,False
2024-01-17T05:04:07Z,txarhapocwncdtuoq8fj5cyq0,windows,161746,AE,94.206.147.2,,Al Hijab,Ahmed Bukhatir,Fartaqi,spotify:track:08kMttXh9PPAHBLonpz9Ay,,,,trackdone,trackdone,True,False,False,1705467716,False
2024-01-17T05:08:30Z,txarhapocwncdtuoq8fj5cyq0,windows,265346,AE,94.206.147.2,,The Way of the Tears,Muhammad Al Muqit,"Anasheeds, Vol. 3",spotify:track:3AptfCpuLZ9shA1sAluj7w,,,,trackdone,trackdone,True,False,False,1705467875,False
2024-01-17T05:13:23Z,txarhapocwncdtuoq8fj5cyq0,windows,296400,AE,94.206.147.2,,Ya Ummi,Ahmed Bukhatir,Samtan,spotify:track:5576BpZF5FotPYGL78ISm7,,,,trackdone,trackdone,True,False,False,1705468136,False
2024-01-17T05:17:47Z,txarhapocwncdtuoq8fj5cyq0,windows,268043,AE,94.206.147.2,,Wonders,Castillo Nasheeds,Wonders,spotify:track:7mtBk3fOVenunwMd0iY06V,,,,trackdone,trackdone,True,False,False,1705468429,False
2024-01-17T05:19:45Z,txarhapocwncdtuoq8fj5cyq0,windows,120003,AE,86.98.79.14,,Ya Ilahi Arabic,Ishaq Ayubi Official,Maula,spotify:track:6YbiIEZdVfb81sEHmP6ori,,,,trackdone,unexpected-exit,True,False,False,1705468694,False
2024-01-17T05:32:57Z,txarhapocwncdtuoq8fj5cyq0,windows,150666,AE,86.98.79.14,,Oh Lord of the Existence,Muhammad Al Muqit,"Anasheeds, Vol. 7",spotify:track:5KRP4EyglQJqDTucCpLhNY,,,,trackdone,trackdone,True,False,False,1705469436,False
2024-01-17T05:35:56Z,txarhapocwncdtuoq8fj5cyq0,windows,183266,AE,86.98.79.14,,Al Quran,Ahmed Bukhatir,Fartaqi,spotify:track:6n4qf4LMDMl5hQSS1HZe0h,,,,trackdone,trackdone,True,False,False,1705469604,False
2024-01-17T05:37:57Z,txarhapocwncdtuoq8fj5cyq0,windows,124000,AE,86.98.79.14,,The Feelings of Love,Muhammad Al Muqit,"Anasheeds, Vol. 3",spotify:track:3lOnrZimSs1U5kERViZ5XV,,,,trackdone,trackdone,True,False,False,1705469784,False
2024-01-17T05:39:04Z,txarhapocwncdtuoq8fj5cyq0,windows,69508,AE,86.98.79.14,,25 Prophets,Zain Bhikha,A Way of Life,spotify:track:71iH2gfgbci64UmslmftVY,,,,trackdone,fwdbtn,True,True,False,1705469904,False
2024-01-17T05:43:29Z,txarhapocwncdtuoq8fj5cyq0,windows,265851,AE,86.98.79.14,,Wonders,Ilyas Mao,Maktoob,spotify:track:6YrthwpmO2D80yOzDcp9FT,,,,fwdbtn,trackdone,True,False,False,1705469975,False
2024-01-17T05:47:10Z,txarhapocwncdtuoq8fj5cyq0,windows,224601,AE,86.98.79.14,,Dawah Nasheed,Omar Esa,Dawah Nasheed,spotify:track:3PY4e9fIHDbuBRDXMXAmkp,,,,trackdone,trackdone,True,False,False,1705470236,False
2024-01-17T05:51:59Z,txarhapocwncdtuoq8fj5cyq0,windows,291893,AE,86.98.79.14,,The Voice of Reciters,Muhammad Al Muqit,"Anasheeds, Vol. 6",spotify:track:43kNpueQIoGy6kRSfRWrg2,,,,trackdone,trackdone,True,False,False,1705470457,False
2024-01-17T05:54:13Z,txarhapocwncdtuoq8fj5cyq0,windows,137603,AE,86.98.79.14,,Heart,Nasheed,Nasheeds Are Halal,spotify:track:7t23KIDazruN0woSuUxm8f,,,,trackdone,trackdone,True,False,False,1705470746,False
2024-01-17T06:00:06Z,txarhapocwncdtuoq8fj5cyq0,windows,356580,AE,86.98.79.14,,Essential Nasheed For Anxiety,Nasheeds,Essential Nasheed For Anxiety,spotify:track:3Ki4scmnLsJyqGXkPb33xp,,,,trackdone,trackdone,True,False,False,1705470880,False
2024-01-17T06:03:35Z,txarhapocwncdtuoq8fj5cyq0,windows,210930,AE,86.98.79.14,,Forgive Me - Vocals Only - No Music,Maher Zain,Forgive Me (Vocals Only - No Music Version),spotify:track:5x3OS8cS9EbzMtJG0OgYQU,,,,trackdone,trackdone,True,False,False,1705471233,False
2024-01-17T06:07:05Z,txarhapocwncdtuoq8fj5cyq0,windows,212842,AE,92.99.21.224,,Always Be There - Vocals Only Version,Maher Zain,Thank You Allah (Vocals Only - No Music Version),spotify:track:5uS3t0ZFXrOK0dgEW2ekD7,,,,trackdone,unexpected-exit-while-paused,True,False,False,1705471442,False
2024-01-19T04:48:00Z,txarhapocwncdtuoq8fj5cyq0,windows,15760,AE,92.99.21.224,,Enta Malaak,Mohammed Alomari,For Your Eyes Mom,spotify:track:3swB6rCyU9WEQmG0Ckl0c7,,,,appload,unexpected-exit-while-paused,True,False,False,1705637359,False
2024-01-21T04:32:40Z,txarhapocwncdtuoq8fj5cyq0,windows,1680,AE,86.97.146.254,,The Way of the Tears,Muhammad Al Muqit,"Anasheeds, Vol. 3",spotify:track:3AptfCpuLZ9shA1sAluj7w,,,,playbtn,unexpected-exit-while-paused,False,False,False,1705811561,False
2024-01-21T04:39:32Z,txarhapocwncdtuoq8fj5cyq0,windows,119880,AE,86.97.146.254,,The Way of the Tears,Muhammad Al Muqit,"Anasheeds, Vol. 3",spotify:track:3AptfCpuLZ9shA1sAluj7w,,,,appload,logout,False,False,False,1705811816,False
2024-01-21T04:52:44Z,txarhapocwncdtuoq8fj5cyq0,windows,12760,AE,86.97.146.254,,The Way of the Tears,Muhammad Al Muqit,"Anasheeds, Vol. 3",spotify:track:3AptfCpuLZ9shA1sAluj7w,,,,appload,logout,False,False,False,1705812542,False
2024-01-21T05:16:28Z,txarhapocwncdtuoq8fj5cyq0,windows,204883,AE,86.97.146.254,,The Way of the Tears,Muhammad Al Muqit,"Anasheeds, Vol. 3",spotify:track:3AptfCpuLZ9shA1sAluj7w,,,,appload,trackdone,False,False,False,1705812860,False
2024-01-21T05:16:53Z,txarhapocwncdtuoq8fj5cyq0,windows,26668,AE,86.97.146.254,,Baraka Allahu Lakuma - Vocals Only Version,Maher Zain,Thank You Allah (Vocals Only - No Music Version),spotify:track:5BrUYWMHZYDjEAW1FUBcRk,,,,trackdone,logout,True,False,False,1705814189,False
2024-01-26T11:24:53Z,txarhapocwncdtuoq8fj5cyq0,windows,4830,AE,86.97.146.254,,Baraka Allahu Lakuma - Vocals Only Version,Maher Zain,Thank You Allah (Vocals Only - No Music Version),spotify:track:5BrUYWMHZYDjEAW1FUBcRk,,,,appload,fwdbtn,True,True,False,1706268283,False
2024-01-26T11:25:18Z,txarhapocwncdtuoq8fj5cyq0,windows,25000,AE,86.97.146.254,,Perfect (Vocals Only),Muad,Perfect (Vocals Only),spotify:track:5ZjAogjZBm3SY9aKxdEIr0,,,,fwdbtn,fwdbtn,True,True,False,1706268304,False
2024-01-26T11:25:24Z,txarhapocwncdtuoq8fj5cyq0,windows,5200,AE,86.97.146.254,,A Thousand Greetings,Muhammad Al Muqit,"Anasheeds, Vol. 3",spotify:track:095iVxE4njPKGPv51N7EUK,,,,fwdbtn,fwdbtn,True,True,False,1706268329,False
2024-01-26T11:25:39Z,txarhapocwncdtuoq8fj5cyq0,windows,15580,AE,86.97.146.254,,Ya Ummi,Ahmed Bukhatir,Samtan,spotify:track:5576BpZF5FotPYGL78ISm7,,,,fwdbtn,endplay,True,True,False,1706268334,False
2024-01-26T11:25:49Z,txarhapocwncdtuoq8fj5cyq0,windows,9030,AE,86.97.146.254,,Mawlaya Salli Wa Sallim,Mohamed Tarek,Mohamed Tarek - Medley,spotify:track:0ljNY73gMeb1xD9aG2jWDz,,,,clickrow,fwdbtn,True,True,False,1706268350,False
2024-01-26T11:25:52Z,txarhapocwncdtuoq8fj5cyq0,windows,2980,AE,86.97.146.254,,For You Oh My Lord,Muhammad Al Muqit,"Anasheeds, Vol. 5",spotify:track:0jkpOQksuatrqqlnZGINuW,,,,fwdbtn,fwdbtn,True,True,False,1706268359,False
2024-01-26T11:26:09Z,txarhapocwncdtuoq8fj5cyq0,windows,16500,AE,86.97.146.254,,Break Free (Secret Attic Soundtrack),Muad,Break Free (Secret Attic Soundtrack),spotify:track:1IYO3uRnWPnEpag3hI077H,,,,fwdbtn,fwdbtn,True,True,False,1706268362,False
2024-01-26T11:26:16Z,txarhapocwncdtuoq8fj5cyq0,windows,390,AE,86.97.146.254,,لا إله إلا الله,مشاري بن راشد العفاسي,ذكريات,spotify:track:559cOdCYhBigu7UQunEGvT,,,,fwdbtn,fwdbtn,True,True,False,1706268386,False
2024-01-26T11:26:16Z,txarhapocwncdtuoq8fj5cyq0,windows,6870,AE,86.97.146.254,,Ramadan (Arabic),The Global Nasheeds,Truth Of Ummah,spotify:track:5DcKrS1LzKxIZe6KE9an77,,,,fwdbtn,fwdbtn,True,True,False,1706268379,False
2024-01-26T11:26:17Z,txarhapocwncdtuoq8fj5cyq0,windows,0,AE,86.97.146.254,,A Clarification,Muhammad Al Muqit,"Anasheeds, Vol. 2",spotify:track:2v9SEorbVsOCxkOlNT5yGM,,,,fwdbtn,fwdbtn,True,True,False,1706268387,False
2024-01-26T11:26:21Z,txarhapocwncdtuoq8fj5cyq0,windows,4180,AE,86.97.146.254,,Wedding,Muhammad Al Muqit,"Anasheeds, Vol. 4",spotify:track:2oEY5ZzS9cWS5KhATuHL8h,,,,fwdbtn,fwdbtn,True,True,False,1706268387,False
2024-01-26T11:26:25Z,txarhapocwncdtuoq8fj5cyq0,windows,3080,AE,86.97.146.254,,Love and Life - Acapella Version,Baraa Masoud,Love and Life,spotify:track:1U0C5oqHRFRu083NDX2BFI,,,,fwdbtn,fwdbtn,True,True,False,1706268392,False
2024-01-26T11:26:39Z,txarhapocwncdtuoq8fj5cyq0,windows,14570,AE,86.97.146.254,,العارم,مشاري بن راشد العفاسي,قمري,spotify:track:6tvwBMPRcrtARBK0Gjnq69,,,,fwdbtn,fwdbtn,True,True,False,1706268395,False
2024-01-26T11:26:53Z,txarhapocwncdtuoq8fj5cyq0,windows,13710,AE,86.97.146.254,,To The Top,Muhammad Al Muqit,To The Top,spotify:track:7aoXtA1MVDCznEqNOvTWet,,,,fwdbtn,fwdbtn,True,True,False,1706268410,False
2024-01-26T11:27:01Z,txarhapocwncdtuoq8fj5cyq0,windows,7980,AE,86.97.146.254,,Taweel Alshawq,Abdurahman Kunnath,Taweel Alshawq,spotify:track:1HfGXoq1XoBL58EJJuBNR0,,,,fwdbtn,fwdbtn,True,True,False,1706268424,False
2024-01-26T11:27:03Z,txarhapocwncdtuoq8fj5cyq0,windows,1630,AE,86.97.146.254,,The Best of Bearls,Muhammad Al Muqit,"Anasheeds, Vol. 8",spotify:track:2KCEUvxrkhfgChydkIn47A,,,,fwdbtn,fwdbtn,True,True,False,1706268432,False
2024-01-26T11:27:04Z,txarhapocwncdtuoq8fj5cyq0,windows,870,AE,86.97.146.254,,The Beauty of Existence,Muhammad Al Muqit,"Anasheeds, Vol. 3",spotify:track:37uqn8QuQ6WABo5EcfMu7g,,,,fwdbtn,fwdbtn,True,True,False,1706268433,False
2024-01-26T11:27:15Z,txarhapocwncdtuoq8fj5cyq0,windows,10540,AE,86.97.146.254,,Astagfirullah,Omar Esa,Allah and His Beloved,spotify:track:4NdKx8vEQ18kKJ7QM9DvvQ,,,,fwdbtn,fwdbtn,True,True,False,1706268435,False
2024-01-26T11:27:35Z,txarhapocwncdtuoq8fj5cyq0,windows,19400,AE,86.97.146.254,,Shukran Laka Rabbi,Ahmed Bukhatir,Shukran Laka Rabbi,spotify:track:7KNjKYrB9GelC1KAiyeLKj,,,,fwdbtn,fwdbtn,True,True,False,1706268446,False
